timestamp,heitmann_l,ktv,type,therapy_minutes
2026-06-18 15:06:04,42.9,0.0,Auto,0.0
2026-06-18 15:06:04,42.9,0.0,Auto,0.0
2026-06-18 15:06:05,42.9,0.0,Auto,0.0
2026-06-18 15:06:05,42.9,0.0,Auto,0.0
2026-06-18 15:06:06,42.9,0.0,Auto,0.0
2026-06-18 15:06:06,42.9,0.0,Auto,0.0
2026-06-18 15:06:07,42.9,0.0,Auto,0.0
2026-06-18 15:06:07,42.9,0.0,Auto,0.0
2026-06-18 15:06:08,42.9,0.0,Auto,0.0
2026-06-18 15:06:08,42.9,0.0,Auto,0.0
2026-06-18 15:06:09,42.9,0.0,Auto,0.0
2026-06-18 15:06:09,42.9,0.0,Auto,0.0
2026-06-18 15:06:10,42.9,0.0,Auto,0.0
2026-06-18 15:06:10,42.9,0.0,Auto,0.0
2026-06-18 15:06:11,42.9,0.0,Auto,0.0
2026-06-18 15:06:11,42.9,0.0,Auto,0.0
2026-06-18 15:06:12,42.9,0.0,Auto,0.0
2026-06-18 15:06:12,42.9,0.0,Auto,0.0
2026-06-18 15:06:13,42.9,0.0,Auto,0.0
2026-06-18 15:06:13,42.9,0.0,Auto,0.0
2026-06-18 15:06:14,42.9,0.0,Auto,0.0
2026-06-18 15:06:14,42.9,0.0,Auto,0.0
2026-06-18 15:06:15,42.9,0.0,Auto,0.0
2026-06-18 15:06:15,42.9,0.0,Auto,0.0
2026-06-18 15:06:16,42.9,0.0,Auto,0.0
2026-06-18 15:06:16,42.9,0.0,Auto,0.0
2026-06-18 15:06:17,42.9,0.0,Auto,0.0
2026-06-18 15:06:17,42.9,0.0,Auto,0.0
2026-06-18 15:06:18,42.9,0.0,Auto,0.0
2026-06-18 15:06:18,42.9,0.0,Auto,0.0
2026-06-18 15:06:19,42.9,0.0,Auto,0.0
2026-06-18 15:06:19,42.9,0.0,Auto,0.0
2026-06-18 15:06:20,42.9,0.0,Auto,0.0
2026-06-18 15:06:20,42.9,0.0,Auto,0.0
2026-06-18 15:06:21,42.9,0.0,Auto,0.0
2026-06-18 15:06:21,42.9,0.0,Auto,0.0
2026-06-18 15:06:22,42.9,0.0,Auto,0.0
2026-06-18 15:06:22,42.9,0.0,Auto,0.0
2026-06-18 15:06:23,42.9,0.0,Auto,0.0
2026-06-18 15:06:23,42.9,0.0,Auto,0.0
2026-06-18 15:06:24,42.9,0.0,Auto,0.0
2026-06-18 15:06:24,42.9,0.0,Auto,0.0
2026-06-18 15:06:25,42.9,0.0,Auto,0.0
2026-06-18 15:06:25,42.9,0.0,Auto,0.0
2026-06-18 15:06:26,42.9,0.0,Auto,0.0
2026-06-18 15:06:26,42.9,0.0,Auto,0.0
2026-06-18 15:06:27,42.9,0.0,Auto,0.0
2026-06-18 15:06:27,42.9,0.0,Auto,0.0
2026-06-18 15:06:28,42.9,0.0,Auto,0.0
2026-06-18 15:06:28,42.9,0.0,Auto,0.0
2026-06-18 15:06:29,42.9,0.0,Auto,0.0
2026-06-18 15:06:29,42.9,0.0,Auto,0.0
2026-06-18 15:06:30,42.9,0.0,Auto,0.0
2026-06-18 15:06:30,42.9,0.0,Auto,0.0
2026-06-18 15:06:31,42.9,0.0,Auto,0.0
2026-06-18 15:06:31,42.9,0.0,Auto,0.0
2026-06-18 15:06:32,42.9,0.0,Auto,0.0
2026-06-18 15:06:32,42.9,0.0,Auto,0.0
2026-06-18 15:06:33,42.9,0.0,Auto,0.0
2026-06-18 15:06:33,42.9,0.0,Auto,0.0
2026-06-18 15:06:34,42.9,0.0,Auto,0.0
2026-06-18 15:06:34,42.9,0.0,Auto,0.0
2026-06-18 15:06:35,42.9,0.0,Auto,0.0
2026-06-18 15:06:35,42.9,0.0,Auto,0.0
2026-06-18 15:06:36,42.9,0.0,Auto,0.0
2026-06-18 15:06:36,42.9,0.0,Auto,0.0
2026-06-18 15:06:37,42.9,0.0,Auto,0.0
2026-06-18 15:06:37,42.9,0.0,Auto,0.0
2026-06-18 15:06:38,42.9,0.0,Auto,0.0
2026-06-18 15:06:38,42.9,0.0,Auto,0.0
2026-06-18 15:06:39,42.9,0.0,Auto,0.0
2026-06-18 15:06:39,42.9,0.0,Auto,0.0
2026-06-18 15:06:40,42.9,0.0,Auto,0.0
2026-06-18 15:06:40,42.9,0.0,Auto,0.0
2026-06-18 15:06:41,42.9,0.0,Auto,0.0
2026-06-18 15:06:41,42.9,0.0,Auto,0.0
2026-06-18 15:06:42,42.9,0.0,Auto,0.0
2026-06-18 15:06:42,42.9,0.0,Auto,0.0
2026-06-18 15:06:43,42.9,0.0,Auto,0.0
2026-06-18 15:06:43,42.9,0.0,Auto,0.0
2026-06-18 15:06:44,42.9,0.0,Auto,0.0
2026-06-18 15:06:44,42.9,0.0,Auto,0.0
2026-06-18 15:06:45,42.9,0.0,Auto,0.0
2026-06-18 15:06:45,42.9,0.0,Auto,0.0
2026-06-18 15:06:46,42.9,0.0,Auto,0.0
2026-06-18 15:06:46,42.9,0.0,Auto,0.0
2026-06-18 15:06:47,42.9,0.0,Auto,0.0
2026-06-18 15:06:47,42.9,0.0,Auto,0.0
2026-06-18 15:06:48,42.9,0.0,Auto,0.0
2026-06-18 15:06:48,42.9,0.0,Auto,0.0
2026-06-18 15:06:49,42.9,0.0,Auto,0.0
2026-06-18 15:06:49,42.9,0.0,Auto,0.0
2026-06-18 15:06:50,42.9,0.0,Auto,0.0
2026-06-18 15:06:50,42.9,0.0,Auto,0.0
2026-06-18 15:06:51,42.9,0.0,Auto,0.0
2026-06-18 15:06:51,42.9,0.0,Auto,0.0
2026-06-18 15:06:52,42.9,0.0,Auto,0.0
2026-06-18 15:06:52,42.9,0.0,Auto,0.0
2026-06-18 15:06:53,42.9,0.0,Auto,0.0
2026-06-18 15:06:53,42.9,0.0,Auto,0.0
2026-06-18 15:06:54,42.9,0.0,Auto,0.0
2026-06-18 15:06:54,42.9,0.0,Auto,0.0
2026-06-18 15:06:55,42.9,0.0,Auto,0.0
2026-06-18 15:06:55,42.9,0.0,Auto,0.0
2026-06-18 15:06:56,42.9,0.0,Auto,0.0
2026-06-18 15:06:56,42.9,0.0,Auto,0.0
2026-06-18 15:06:57,42.9,0.0,Auto,0.0
2026-06-18 15:06:57,42.9,0.0,Auto,0.0
2026-06-18 15:06:58,42.9,0.0,Auto,0.0
2026-06-18 15:06:58,42.9,0.0,Auto,0.0
2026-06-18 15:06:59,42.9,0.0,Auto,0.0
2026-06-18 15:06:59,42.9,0.0,Auto,0.0
2026-06-18 15:07:00,42.9,0.0,Auto,0.0
2026-06-18 15:07:00,42.9,0.0,Auto,0.0
2026-06-18 15:07:01,42.9,0.0,Auto,0.0
2026-06-18 15:07:01,42.9,0.0,Auto,0.0
2026-06-18 15:07:02,42.9,0.0,Auto,0.0
2026-06-18 15:07:02,42.9,0.0,Auto,0.0
2026-06-18 15:07:03,42.9,0.0,Auto,0.0
2026-06-18 15:07:03,42.9,0.0,Auto,0.0
2026-06-18 15:07:04,42.9,0.0,Auto,0.0
2026-06-18 15:07:04,42.9,0.0,Auto,0.0
2026-06-18 15:07:05,42.9,0.0,Auto,0.0
2026-06-18 15:07:05,42.9,0.0,Auto,0.0
2026-06-18 15:07:06,42.9,0.0,Auto,0.0
2026-06-18 15:07:06,42.9,0.0,Auto,0.0
2026-06-18 15:07:07,42.9,0.0,Auto,0.0
2026-06-18 15:07:07,42.9,0.0,Auto,0.0
2026-06-18 15:07:08,42.9,0.0,Auto,0.0
2026-06-18 15:07:08,42.9,0.0,Auto,0.0
2026-06-18 15:07:09,42.9,0.0,Auto,0.0
2026-06-18 15:07:09,42.9,0.0,Auto,0.0
2026-06-18 15:07:10,42.9,0.0,Auto,0.0
2026-06-18 15:07:10,42.9,0.0,Auto,0.0
2026-06-18 15:07:11,42.9,0.0,Auto,0.0
2026-06-18 15:07:11,42.9,0.0,Auto,0.0
2026-06-18 15:07:12,42.9,0.0,Auto,0.0
2026-06-18 15:07:12,42.9,0.0,Auto,0.0
2026-06-18 15:07:13,42.9,0.0,Auto,0.0
2026-06-18 15:07:13,42.9,0.0,Auto,0.0
2026-06-18 15:07:14,42.9,0.0,Auto,0.0
2026-06-18 15:07:14,42.9,0.0,Auto,0.0
2026-06-18 15:07:15,42.9,0.0,Auto,0.0
2026-06-18 15:07:15,42.9,0.0,Auto,0.0
2026-06-18 15:07:16,42.9,0.0,Auto,0.0
2026-06-18 15:07:16,42.9,0.0,Auto,0.0
2026-06-18 15:07:17,42.9,0.0,Auto,0.0
2026-06-18 15:07:17,42.9,0.0,Auto,0.0
2026-06-18 15:07:18,42.9,0.0,Auto,0.0
2026-06-18 15:07:18,42.9,0.0,Auto,0.0
2026-06-18 15:07:19,42.9,0.0,Auto,0.0
2026-06-18 15:07:19,42.9,0.0,Auto,0.0
2026-06-18 15:07:20,42.9,0.0,Auto,0.0
2026-06-18 15:07:20,42.9,0.0,Auto,0.0
2026-06-18 15:07:21,42.9,0.0,Auto,0.0
2026-06-18 15:07:21,42.9,0.0,Auto,0.0
2026-06-18 15:07:22,42.9,0.0,Auto,0.0
2026-06-18 15:07:22,42.9,0.0,Auto,0.0
2026-06-18 15:07:23,42.9,0.0,Auto,0.0
2026-06-18 15:07:23,42.9,0.0,Auto,0.0
2026-06-18 15:07:24,42.9,0.0,Auto,0.0
2026-06-18 15:07:24,42.9,0.0,Auto,0.0
2026-06-18 15:07:25,42.9,0.0,Auto,0.0
2026-06-18 15:07:25,42.9,0.0,Auto,0.0
2026-06-18 15:07:26,42.9,0.0,Auto,0.0
2026-06-18 15:07:26,42.9,0.0,Auto,0.0
2026-06-18 15:07:27,42.9,0.0,Auto,0.0
2026-06-18 15:07:27,42.9,0.0,Auto,0.0
2026-06-18 15:07:28,42.9,0.0,Auto,0.0
2026-06-18 15:07:28,42.9,0.0,Auto,0.0
2026-06-18 15:07:29,42.9,0.0,Auto,0.0
2026-06-18 15:07:29,42.9,0.0,Auto,0.0
2026-06-18 15:07:30,42.9,0.0,Auto,0.0
2026-06-18 15:07:30,42.9,0.0,Auto,0.0
2026-06-18 15:07:31,42.9,0.0,Auto,0.0
2026-06-18 15:07:31,42.9,0.0,Auto,0.0
2026-06-18 15:07:32,42.9,0.0,Auto,0.0
2026-06-18 15:07:32,42.9,0.0,Auto,0.0
2026-06-18 15:07:33,42.9,0.0,Auto,0.0
2026-06-18 15:07:33,42.9,0.0,Auto,0.0
2026-06-18 15:07:34,42.9,0.0,Auto,0.0
2026-06-18 15:07:34,42.9,0.0,Auto,0.0
2026-06-18 15:07:35,42.9,0.0,Auto,0.0
2026-06-18 15:07:35,42.9,0.0,Auto,0.0
2026-06-18 15:07:36,42.9,0.0,Auto,0.0
2026-06-18 15:07:36,42.9,0.0,Auto,0.0
2026-06-18 15:07:37,42.9,0.0,Auto,0.0
2026-06-18 15:07:37,42.9,0.0,Auto,0.0
2026-06-18 15:07:38,42.9,0.0,Auto,0.0
2026-06-18 15:07:38,42.9,0.0,Auto,0.0
2026-06-18 15:07:39,42.9,0.0,Auto,0.0
2026-06-18 15:07:39,42.9,0.0,Auto,0.0
2026-06-18 15:07:40,42.9,0.0,Auto,0.0
2026-06-18 15:07:40,42.9,0.0,Auto,0.0
2026-06-18 15:07:41,42.9,0.0,Auto,0.0
2026-06-18 15:07:41,42.9,0.0,Auto,0.0
2026-06-18 15:07:42,42.9,0.0,Auto,0.0
2026-06-18 15:07:42,42.9,0.0,Auto,0.0
2026-06-18 15:07:43,42.9,0.0,Auto,0.0
2026-06-18 15:07:43,42.9,0.0,Auto,0.0
2026-06-18 15:07:44,42.9,0.0,Auto,0.0
2026-06-18 15:07:44,42.9,0.0,Auto,0.0
2026-06-18 15:07:45,42.9,0.0,Auto,0.0
2026-06-18 15:07:45,42.9,0.0,Auto,0.0
2026-06-18 15:07:46,42.9,0.0,Auto,0.0
2026-06-18 15:07:46,42.9,0.0,Auto,0.0
2026-06-18 15:07:47,42.9,0.0,Auto,0.0
2026-06-18 15:07:47,42.9,0.0,Auto,0.0
2026-06-18 15:07:48,42.9,0.0,Auto,0.0
2026-06-18 15:07:48,42.9,0.0,Auto,0.0
2026-06-18 15:07:49,42.9,0.0,Auto,0.0
2026-06-18 15:07:49,42.9,0.0,Auto,0.0
2026-06-18 15:07:50,42.9,0.0,Auto,0.0
2026-06-18 15:07:50,42.9,0.0,Auto,0.0
2026-06-18 15:07:51,42.9,0.0,Auto,0.0
2026-06-18 15:07:51,42.9,0.0,Auto,0.0
2026-06-18 15:07:52,42.9,0.0,Auto,0.0
2026-06-18 15:07:52,42.9,0.0,Auto,0.0
2026-06-18 15:07:53,42.9,0.0,Auto,0.0
2026-06-18 15:07:53,42.9,0.0,Auto,0.0
2026-06-18 15:07:54,42.9,0.0,Auto,0.0
2026-06-18 15:07:54,42.9,0.0,Auto,0.0
2026-06-18 15:07:55,42.9,0.0,Auto,0.0
2026-06-18 15:07:55,42.9,0.0,Auto,0.0
2026-06-18 15:07:56,42.9,0.0,Auto,0.0
2026-06-18 15:07:56,42.9,0.0,Auto,0.0
2026-06-18 15:07:57,42.9,0.0,Auto,0.0
2026-06-18 15:07:57,42.9,0.0,Auto,0.0
2026-06-18 15:07:58,42.9,0.0,Auto,0.0
2026-06-18 15:07:58,42.9,0.0,Auto,0.0
2026-06-18 15:07:59,42.9,0.0,Auto,0.0
2026-06-18 15:07:59,42.9,0.0,Auto,0.0
2026-06-18 15:08:00,42.9,0.0,Auto,0.0
2026-06-18 15:08:00,42.9,0.0,Auto,0.0
2026-06-18 15:08:01,42.9,0.0,Auto,0.0
2026-06-18 15:08:01,42.9,0.0,Auto,0.0
2026-06-18 15:08:02,42.9,0.0,Auto,0.0
2026-06-18 15:08:02,42.9,0.0,Auto,0.0
2026-06-18 15:08:03,42.9,0.0,Auto,0.0
2026-06-18 15:08:03,42.9,0.0,Auto,0.0
2026-06-18 15:08:04,42.9,0.0,Auto,0.0
2026-06-18 15:08:04,42.9,0.0,Auto,0.0
2026-06-18 15:08:05,42.9,0.0,Auto,0.0
2026-06-18 15:08:05,42.9,0.0,Auto,0.0
2026-06-18 15:08:06,42.9,0.0,Auto,0.0
2026-06-18 15:08:06,42.9,0.0,Auto,0.0
2026-06-18 15:08:07,42.9,0.0,Auto,0.0
2026-06-18 15:08:07,42.9,0.0,Auto,0.0
2026-06-18 15:08:08,42.9,0.0,Auto,0.0
2026-06-18 15:08:08,42.9,0.0,Auto,0.0
2026-06-18 15:08:09,42.9,0.0,Auto,0.0
2026-06-18 15:08:09,42.9,0.0,Auto,0.0
2026-06-18 15:08:10,42.9,0.0,Auto,0.0
2026-06-18 15:08:10,42.9,0.0,Auto,0.0
2026-06-18 15:08:11,42.9,0.0,Auto,0.0
2026-06-18 15:08:11,42.9,0.0,Auto,0.0
2026-06-18 15:08:12,42.9,0.0,Auto,0.0
2026-06-18 15:08:12,42.9,0.0,Auto,0.0
2026-06-18 15:08:13,42.9,0.0,Auto,0.0
2026-06-18 15:08:13,42.9,0.0,Auto,0.0
2026-06-18 15:08:14,42.9,0.0,Auto,0.0
2026-06-18 15:08:14,42.9,0.0,Auto,0.0
2026-06-18 15:08:15,42.9,0.0,Auto,0.0
2026-06-18 15:08:15,42.9,0.0,Auto,0.0
2026-06-18 15:08:16,42.9,0.0,Auto,0.0
2026-06-18 15:08:16,42.9,0.0,Auto,0.0
2026-06-18 15:08:17,42.9,0.0,Auto,0.0
2026-06-18 15:08:17,42.9,0.0,Auto,0.0
2026-06-18 15:08:18,42.9,0.0,Auto,0.0
2026-06-18 15:08:18,42.9,0.0,Auto,0.0
2026-06-18 15:08:19,42.9,0.0,Auto,0.0
2026-06-18 15:08:19,42.9,0.0,Auto,0.0
2026-06-18 15:08:20,42.9,0.0,Auto,0.0
2026-06-18 15:08:20,42.9,0.0,Auto,0.0
2026-06-18 15:08:21,42.9,0.0,Auto,0.0
2026-06-18 15:08:21,42.9,0.0,Auto,0.0
2026-06-18 15:08:22,42.9,0.0,Auto,0.0
2026-06-18 15:08:22,42.9,0.0,Auto,0.0
2026-06-18 15:08:23,42.9,0.0,Auto,0.0
2026-06-18 15:08:23,42.9,0.0,Auto,0.0
2026-06-18 15:08:24,42.9,0.0,Auto,0.0
2026-06-18 15:08:24,42.9,0.0,Auto,0.0
2026-06-18 15:08:25,42.9,0.0,Auto,0.0
2026-06-18 15:08:25,42.9,0.0,Auto,0.0
2026-06-18 15:08:26,42.9,0.0,Auto,0.0
2026-06-18 15:08:26,42.9,0.0,Auto,0.0
2026-06-18 15:08:27,42.9,0.0,Auto,0.0
2026-06-18 15:08:27,42.9,0.0,Auto,0.0
2026-06-18 15:08:28,42.9,0.0,Auto,0.0
2026-06-18 15:08:28,42.9,0.0,Auto,0.0
2026-06-18 15:08:29,42.9,0.0,Auto,0.0
2026-06-18 15:08:29,42.9,0.0,Auto,0.0
2026-06-18 15:08:30,42.9,0.0,Auto,0.0
2026-06-18 15:08:30,42.9,0.0,Auto,0.0
2026-06-18 15:08:31,42.9,0.0,Auto,0.0
2026-06-18 15:08:31,42.9,0.0,Auto,0.0
2026-06-18 15:08:32,42.9,0.0,Auto,0.0
2026-06-18 15:08:32,42.9,0.0,Auto,0.0
2026-06-18 15:08:33,42.9,0.0,Auto,0.0
2026-06-18 15:08:33,42.9,0.0,Auto,0.0
2026-06-18 15:08:34,42.9,0.0,Auto,0.0
2026-06-18 15:08:34,42.9,0.0,Auto,0.0
2026-06-18 15:08:35,42.9,0.0,Auto,0.0
2026-06-18 15:08:35,42.9,0.0,Auto,0.0
2026-06-18 15:08:36,42.9,0.0,Auto,0.0
2026-06-18 15:08:36,42.9,0.0,Auto,0.0
2026-06-18 15:08:37,42.9,0.0,Auto,0.0
2026-06-18 15:08:37,42.9,0.0,Auto,0.0
2026-06-18 15:08:38,42.9,0.0,Auto,0.0
2026-06-18 15:08:38,42.9,0.0,Auto,0.0
2026-06-18 15:08:39,42.9,0.0,Auto,0.0
2026-06-18 15:08:39,42.9,0.0,Auto,0.0
2026-06-18 15:08:40,42.9,0.0,Auto,0.0
2026-06-18 15:08:40,42.9,0.0,Auto,0.0
2026-06-18 15:08:41,42.9,0.0,Auto,0.0
2026-06-18 15:08:41,42.9,0.0,Auto,0.0
2026-06-18 15:08:42,42.9,0.0,Auto,0.0
2026-06-18 15:08:42,42.9,0.0,Auto,0.0
2026-06-18 15:08:43,42.9,0.0,Auto,0.0
2026-06-18 15:08:43,42.9,0.0,Auto,0.0
2026-06-18 15:08:44,42.9,0.0,Auto,0.0
2026-06-18 15:08:44,42.9,0.0,Auto,0.0
2026-06-18 15:08:45,42.9,0.0,Auto,0.0
2026-06-18 15:08:45,42.9,0.0,Auto,0.0
2026-06-18 15:08:46,42.9,0.0,Auto,0.0
2026-06-18 15:08:46,42.9,0.0,Auto,0.0
2026-06-18 15:08:47,42.9,0.0,Auto,0.0
2026-06-18 15:08:47,42.9,0.0,Auto,0.0
2026-06-18 15:08:48,42.9,0.0,Auto,0.0
2026-06-18 15:08:48,42.9,0.0,Auto,0.0
2026-06-18 15:08:49,42.9,0.0,Auto,0.0
2026-06-18 15:08:49,42.9,0.0,Auto,0.0
2026-06-18 15:08:50,42.9,0.0,Auto,0.0
2026-06-18 15:08:50,42.9,0.0,Auto,0.0
2026-06-18 15:08:51,42.9,0.0,Auto,0.0
2026-06-18 15:08:51,42.9,0.0,Auto,0.0
2026-06-18 15:08:52,42.9,0.0,Auto,0.0
2026-06-18 15:08:52,42.9,0.0,Auto,0.0
2026-06-18 15:08:53,42.9,0.0,Auto,0.0
2026-06-18 15:08:53,42.9,0.0,Auto,0.0
2026-06-18 15:08:54,42.9,0.0,Auto,0.0
2026-06-18 15:08:54,42.9,0.0,Auto,0.0
2026-06-18 15:08:55,42.9,0.0,Auto,0.0
2026-06-18 15:08:55,42.9,0.0,Auto,0.0
2026-06-18 15:08:56,42.9,0.0,Auto,0.0
2026-06-18 15:08:56,42.9,0.0,Auto,0.0
2026-06-18 15:08:57,42.9,0.0,Auto,0.0
2026-06-18 15:08:57,42.9,0.0,Auto,0.0
2026-06-18 15:08:58,42.9,0.0,Auto,0.0
2026-06-18 15:08:58,42.9,0.0,Auto,0.0
2026-06-18 15:08:59,42.9,0.0,Auto,0.0
2026-06-18 15:08:59,42.9,0.0,Auto,0.0
2026-06-18 15:09:00,42.9,0.0,Auto,0.0
2026-06-18 15:09:00,42.9,0.0,Auto,0.0
2026-06-18 15:09:01,42.9,0.0,Auto,0.0
2026-06-18 15:09:01,42.9,0.0,Auto,0.0
2026-06-18 15:09:02,42.9,0.0,Auto,0.0
2026-06-18 15:09:02,42.9,0.0,Auto,0.0
2026-06-18 15:09:03,42.9,0.0,Auto,0.0
2026-06-18 15:09:03,42.9,0.0,Auto,0.0
2026-06-18 15:09:04,42.9,0.0,Auto,0.0
2026-06-18 15:09:04,42.9,0.0,Auto,0.0
2026-06-18 15:09:05,42.9,0.0,Auto,0.0
2026-06-18 15:09:05,42.9,0.0,Auto,0.0
2026-06-18 15:09:06,42.9,0.0,Auto,0.0
2026-06-18 15:09:06,42.9,0.0,Auto,0.0
2026-06-18 15:09:07,42.9,0.0,Auto,0.0
2026-06-18 15:09:07,42.9,0.0,Auto,0.0
2026-06-18 15:09:08,42.9,0.0,Auto,0.0
2026-06-18 15:09:08,42.9,0.0,Auto,0.0
2026-06-18 15:09:09,42.9,0.0,Auto,0.0
2026-06-18 15:09:09,42.9,0.0,Auto,0.0
2026-06-18 15:09:10,42.9,0.0,Auto,0.0
2026-06-18 15:09:10,42.9,0.0,Auto,0.0
2026-06-18 15:09:11,42.9,0.0,Auto,0.0
2026-06-18 15:09:11,42.9,0.0,Auto,0.0
2026-06-18 15:09:12,42.9,0.0,Auto,0.0
2026-06-18 15:09:12,42.9,0.0,Auto,0.0
2026-06-18 15:09:13,42.9,0.0,Auto,0.0
2026-06-18 15:09:13,42.9,0.0,Auto,0.0
2026-06-18 15:09:14,42.9,0.0,Auto,0.0
2026-06-18 15:09:14,42.9,0.0,Auto,0.0
2026-06-18 15:09:15,42.9,0.0,Auto,0.0
2026-06-18 15:09:15,42.9,0.0,Auto,0.0
2026-06-18 15:09:16,42.9,0.0,Auto,0.0
2026-06-18 15:09:16,42.9,0.0,Auto,0.0
2026-06-18 15:09:17,42.9,0.0,Auto,0.0
2026-06-18 15:09:17,42.9,0.0,Auto,0.0
2026-06-18 15:09:18,42.9,0.0,Auto,0.0
2026-06-18 15:09:18,42.9,0.0,Auto,0.0
2026-06-18 15:09:19,42.9,0.0,Auto,0.0
2026-06-18 15:09:19,42.9,0.0,Auto,0.0
2026-06-18 15:09:20,42.9,0.0,Auto,0.0
2026-06-18 15:09:20,42.9,0.0,Auto,0.0
2026-06-18 15:09:21,42.9,0.0,Auto,0.0
2026-06-18 15:09:21,42.9,0.0,Auto,0.0
2026-06-18 15:09:22,42.9,0.0,Auto,0.0
2026-06-18 15:09:22,42.9,0.0,Auto,0.0
2026-06-18 15:09:23,42.9,0.0,Auto,0.0
2026-06-18 15:09:23,42.9,0.0,Auto,0.0
